Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701953,Stahl's Farm Market,,,marthastahl@yahoo.com ,330-584-2077,,,,,,,,"10780 Johnson Rd, North Benton, Ohio, 44449",Ohio,North Benton,10780 Johnson Rd,44449,-81.031793551062,40.964026724448,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701954,Starner Fmaily Farms,,Jennifer Starner,,740-215-8577,https://www.us-info.com/en/usa/starner_family_farm/rushville/USOH100958698/businessdetails.aspx,,,,,,,"6324 Thornville Rd NE, Rushville, OH 43150-9740, United States",Ohio,Rushville,6324 Thornville Rd NE,43150-9740,-82.41715,39.80938,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701955,Stone Meadow Farm,,,,,,,,,,,,"6281 Barrett Rd, Geneva, OH 44041-8342, United States",Ohio,Geneva,6281 Barrett Rd,44041-8342,-80.97888,41.68977,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701956,Sundance Ranch,,,,,,,,,,,,"2541 Chapel Rd, Jefferson, OH 44047-8723, United States",Ohio,Jefferson,2541 Chapel Rd,44047-8723,-80.81275,41.79506,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701957,Szalay’s Farm & Market,,,,330-657-2727,www.szalaysfarm.com,,,,,,,"4563 Riverview Rd, Peninsula, OH 44264-9401, United States",Ohio,Peninsula,4563 Riverview Rd,44264-9401,-81.57331,41.20113,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701958,Templin Family Produce,,Clayton Templin,None,740-243-0341,www.facebook.com/TemplinFamilyProduce,,,,,,,"100 Leonard Rd NW, Baltimore, OH 43105-9739, United States",Ohio,Baltimore,100 Leonard Rd NW,43105-9739,-82.59086,39.831,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701959,The Spicy Lamb Farm,,,laura@thespicylamb.com,,www.TheSpicyLamb.com,,,,,,,"6560 Akron-Peninsula Rd, Peninsula, OH 44264, United States",Ohio,Peninsula,6560 Akron-Peninsula Rd,44264,-81.53646,41.24653,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701960,Three Sips Brewing,,,,,,,,,,,,"4501 Wheeler Creek Rd, Geneva, OH 44041-7806, United States",Ohio,Geneva,4501 Wheeler Creek Rd,44041-7806,-80.98854,41.84543,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701961,Tierra Verde Farm,,,mike@tierraverdefarms.com,330-597-6141,https://tierraverdefarms.com/,,,,,,,"2212 Alliance Rd, Deerfield, OH 44411, United States",Ohio,Deerfield,2212 Alliance Rd,44411,-81.09849,41.04931,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701962,Wandering Steer Cattle,,David Gummere,sales@wanderingsteer.com,740-304-4553,www.wanderingsteer.com,,,,,,,"2183 Webb Summit Rd SE, Bremen, OH 43107-9726, United States",Ohio,Bremen,2183 Webb Summit Rd SE,43107-9726,-82.43886,39.67913,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701963,Wildflower Lane Honey,,,,740-627-0688,https://www.facebook.com/wildflowerlanehoney/,,,,,,,"2918 Franchel Ct NW, Lancaster, OH 43130-8809, United States",Ohio,Lancaster,2918 Franchel Ct NW,43130-8809,-82.62899,39.76803,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701964,Windy Hill Farm & Apiary,,,,,,,,,,,,"4167 Beck Rd, Ashtabula, OH 44004-9684, United States",Ohio,Ashtabula,4167 Beck Rd,44004-9684,-80.74395,41.83915,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701965,Wrightway Farm,,,amsponseller@yahoo.com,614-205-0365,www.wrightwayfarm.com,,,,,,,"7800 Bader Rd NW, Baltimore, OH 43105-9606, United States",Ohio,Baltimore,7800 Bader Rd NW,43105-9606,-82.65412,39.8417,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701966,Zachry Farms,,,,330-466-6059,www.ZachryFarms.com,,,,,,,"3523 Wadsworth Rd, Norton, OH 44203-5120, United States",Ohio,Norton,3523 Wadsworth Rd,44203-5120,-81.6547,41.04996,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701967,Abundantly Blessed Farm,,The McKnight Family,https://mailchi.mp/88d7d979bef5/abundantlyblessedfarm,419-561-4755,https://abundantly-blessed-farm.square.site/,,,,,,,"1140 Mt Zion Rd, Bucyrus, OH 44820, United States",Ohio,Bucyrus,1140 Mt Zion Rd,44820,-83.05662,40.77593,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701969,Andy Stockmaster Farm,,Andy Stockmaster,farmall806d@yahoo.com,419-561-0124,,,,,,,,"7896 Marsh Rd, New Washington, OH 44854-9795, United States",Ohio,New Washington,7896 Marsh Rd,44854-9795,-82.83987,40.99068,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701970,Ayers Valley Farm,,Joshua and Taylor Ayers,taylor@ayersvalleyfarm.com,740-222-1352,www.ayersvalleyfarm.com,,,,,,,"9551 State Route 353, Russellville, OH 45168-8980, United States",Ohio,Russellville,9551 State Route 353,45168-8980,-83.72424,38.81801,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701971,Beddow Farm,,,,330-336-3611,,,,,,,,"4379 Greenwich Rd, Norton, OH 44203-5437, United States",Ohio,Norton,4379 Greenwich Rd,44203-5437,-81.68229,41.0301,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701972,Bixler Farm Market,,Vicki Bixler,vbixler2000@yahoo.com,937-515-0109,vbixler2000@yahoo.com,,,,,,,"7389 Clifton Ave, Russellville, OH 45168-8913, United States",Ohio,Russellville,7389 Clifton Ave,45168-8913,-83.79989,38.85223,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701973,Brungard Farm Market,,Matt Brungard,mattbrungard@gmail.com,330-542-3068,,,,,,,,"4653 E Middletown Rd, New Middletown, OH 44442-9400, United States",Ohio,New Middletown,4653 E Middletown Rd,44442-9400,-80.56402,40.95814,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701974,"Christie’s Mini Micro Farm, LLC",,,Cfrangos91@yahoo.com,330-475-3520,,,,,,,,"8062 Ravenna Rd, Hudson, OH 44236-1526, United States",Ohio,Hudson,8062 Ravenna Rd,44236-1526,-81.40474,41.27847,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701975,"Dayton Nurseries, Inc.",,,info@daytonnursery.com ,330-825-3320,https://www.daytonnursery.com/,,,,,,,"3459 S Cleveland Massillon Rd, Norton, OH 44203-5202, United States",Ohio,Norton,3459 S Cleveland Massillon Rd,44203-5202,-81.63527,41.04454,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701976,Graf’s Farm Market,"A family owned farmers market featuring local produce including bi-color sweet corn, tomatoes, peaches, and more. ",,orders@grafgrowers.com,330-836-2727,https://www.grafgrowers.com/farm-market/,,,,,,,"1015 White Pond Dr, Akron, OH 44320-1503, United States",Ohio,Akron,1015 White Pond Dr,44320-1503,-81.59151,41.08934,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701977,H & H Farm,,,,330-334-1325,https://www.facebook.com/handhfarm/,,,,,,,"4162 Wadsworth Rd, Norton, OH 44203-4906, United States",Ohio,Norton,4162 Wadsworth Rd,44203-4906,-81.6778,41.04723,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701978,Hi-Vue Farms LLC,,,,330-388-2270,,,,,,,,"1915 Almeter Dr, Akron, OH 44306-4355, United States",Ohio,Akron,1915 Almeter Dr,44306-4355,-81.46719,41.01165,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701979,Kendall Farm,,,,330-745-7694,,,,,,,,"3734 Clark Mill Rd, Norton, OH 44203-1036, United States",Ohio,Norton,3734 Clark Mill Rd,44203-1036,-81.6229,41.0268,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701980,Luther Farms & Luther Farm Market,,,,330-659-2526,www.lutherfarms.com,,,,,,,"5150 Alger Rd, Richfield, OH 44286-9611, United States",Ohio,Richfield,5150 Alger Rd,44286-9611,-81.66349,41.27015,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701981,Mulvins Farm Market,,,,419-502-6338,,,,,,,,"1706 E Perkins Ave, Sandusky, OH 44870-5126, United States",Ohio,Sandusky,1706 E Perkins Ave,44870-5126,-82.67368,41.43011,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701982,Murphy Farms,,,,330-212-9549,,,,,,,,"2500 S Hametown Rd, Barberton, OH 44203-6424, United States",Ohio,Barberton,2500 S Hametown Rd,44203-6424,-81.66815,41.06692,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701983,Oakview Farm Meats,,Mark Runyan,Oakview12@yahoo.com,937-869-6083,https://champaignoh.locallygrown.net/growers/show/3891,,,,,,,"1645 State Route 54, Urbana, Ohio, 43078",Ohio,Urbana,1645 State Route 54,43078,-83.731158982837,40.084770987781,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701984,Ochs Fruit Farm,,David Ochs,Ochsfruitfarm@gmail.com,740-652-5758,https://www.ochsfruitfarm.com/,,,,,,,"2161 Pleasantville Rd, Lancaster, OH 43130-9289, United States",Ohio,Lancaster,2161 Pleasantville Rd,43130-9289,-82.55328,39.7461,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701985,Reese & Sons Circle R Farm,,,,330-538-3601,,,,,,,,"2419 S Bailey Rd, North Jackson, OH 44451-9629, United States",Ohio,North Jackson,2419 S Bailey Rd,44451-9629,-80.88687,41.08417,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701986,Rus-Men Farms,,Rusty & Mendy Sellman,info@rusmenfarms.com,419-971-6957,https://rusmenfarms.com/,,,,,,,"710 Iberia Rd, Galion, OH 44833-9745, United States",Ohio,Galion,710 Iberia Rd,44833-9745,-82.85117,40.73255,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701987,Smokey Hollow Farms,,Corboy Family,smokeyhollowfarmsangusbeef@gmail.com,937-403-0961,www.smokeyhollowfarmbeef.com,,,,,,,"13705 Corboy Rd, Sardinia, OH 45171-8408, United States",Ohio,Sardinia,13705 Corboy Rd,45171-8408,-83.83311,39.01663,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701988,Toft Dairy (dairy parlor,,,info@toftdairy.com,419-625-4376,https://toftdairy.com/,,,,,,,"3717 Venice Rd, Sandusky, OH 44870-1640, United States",Ohio,Sandusky,3717 Venice Rd,44870-1640,-82.75263,41.44273,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701989,"Kale Yard, The",,Erin Harvey,"thekaleyard@gmail.com
https://www.facebook.com/thekaleyard/
https://www.instagram.com/thekaleyard/",740-808-9908,"www.thekaleyardohio.com
https://www.facebook.com/thekaleyard/
https://www.instagram.com/thekaleyard/",,,,,,,"3555 Wheeling Rd NE, Lancaster, OH 43130-8711, United States",Ohio,Lancaster,3555 Wheeling Rd NE,43130-8711,-82.53008,39.73893,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701990,Brungard Farm Inc,,,pattybrungard@gmail.com,330-542-3068 ,http://ohioproud.org/farm-markets-all/farmers-market-search/pick-your-own/#!biz/id/57f56c57178f4e557a7b25f0/Contact,,,,,,,"4653 E Middletown Rd, New Middletown, OH 44442-9400, United States",Ohio,New Middletown,4653 E Middletown Rd,44442-9400,-80.56402,40.95814,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701991,Buckeye Highlands,,,info@organicgrassfedbeef.com,330-482-0767,https://www.eatwellguide.org/listings/27041/locations/4130?latitude=40.7914504&longitude=-80.6261832,,,,,,,"43016 Buckeye Rd, Lisbon, OH 44432, United States",Ohio,Lisbon,43016 Buckeye Rd,44432,-80.68475,40.71775,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701992,Conkle Family Farm,,,pconkle@frontier.com,330-853-8236,https://www.facebook.com/ConkleFamilyFarms/,,,,,,,"9861 Stroup Rd, Hanoverton, OH 44423-9784, United States",Ohio,Hanoverton,9861 Stroup Rd,44423-9784,-80.9055,40.75949,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701993,Hereford Lane Farm,,,,330-533-3036,,,,,,,,"1600 N Salem Warren Rd, North Jackson, OH 44451-8608, United States",Ohio,North Jackson,1600 N Salem Warren Rd,44451-8608,-80.85763,41.11367,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701994,Heritage Lake Farm,,,,216-215-2855,https://www.heritagelakefarm.com/,,,,,,,"18657 Mumford Rd, Garrettsville, OH 44231-9502, United States",Ohio,Garrettsville,18657 Mumford Rd,44231-9502,-81.10368,41.36104,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701995,Heritage Lane Bison Farm,,,kevin.swope@vzw.blackberry.net,330-222-1377 or 234-,https://heritagelanefarm.weebly.com/,,,,,,,"29668 Mountz Rd, Salem, OH 44460-9561, United States",Ohio,Salem,29668 Mountz Rd,44460-9561,-80.94309,40.81567,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701996,Miller Livestock Co.,,,,330-876-5655,https://www.millergrassfed.com/,,,,,,,"9924 Kinsman Pymatuning Rd, Kinsman, OH 44428-9541, United States",Ohio,Kinsman,9924 Kinsman Pymatuning Rd,44428-9541,-80.54284,41.48953,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701997,Misty Maple Sugar House,,,,330-332-0728,,,,,,,,"10644 W Middletown Rd, Salem, OH 44460-9614, United States",Ohio,Salem,10644 W Middletown Rd,44460-9614,-80.85122,40.959,,
on-farm market,"Apr 4th, 2024",default-onfarmmarket-4-3.jpg,701998,White's Twin Tree Farms,"We raise and sell Rex rabbits, Bielefelder chickens, honeybees, and the different products from each. We also like to teach others about what we have learned and the experiences of each thing we do on the farm. ",,whitestwintreefarms@gmail.com,740-503-4872,whitestwintreefarms.com,,,,,,,"2555 Hamburg Rd SW, Lancaster, OH 43130-8620, United States",Ohio,Lancaster,2555 Hamburg Rd SW,43130-8620,-82.65226,39.65837,,
on-farm market,"Aug 10th, 2014",default-onfarmmarket-4-3.jpg,700826,Thurmans' Farm Market,,Randy Thurman,Randy.thurman7@gmail.com,4192602744,Thurmansfarmmarket.com,https://www.facebook.com/pages/Thurmans-Farm-Market/133871850093087,,,,,,"22867 Kellogg Road, Grand Rapids, Ohio 43522",Ohio,Grand Rapids,22867 Kellogg Road,43522,-83.842096,41.415294,,
on-farm market,"Aug 12th, 2014",default-onfarmmarket-4-3.jpg,700184,Amalfi Gardens LLC,,Alex Restaino,amalfigardens@gmail.com,330-554-8858,,https://www.facebook.com/AmalfiGardens,,,,,,"82nd & Kinsman rd., Cleveland, Ohio 44104",Ohio,Cleveland,82nd & Kinsman rd.,44104,-81.630177,41.475637,,
on-farm market,"Aug 13th, 2014",default-onfarmmarket-4-3.jpg,700141,Folsom & Pine Farm,,Lori Fry,hello@folsomandpine.com,614-385-4080,www.folsomandpine.com,https://www.facebook.com/folsomandpine,https://www.twitter.com/FolsomPineFarm,,,,,"5959 Lambert Road, Orient, Ohio 43146",Ohio,Orient,5959 Lambert Road,43146,-83.162686,39.844156,,
on-farm market,"Aug 13th, 2014",default-onfarmmarket-4-3.jpg,700208,Tim's Turkey's/Stein Farm LLC.,,Timothy Stein,timstein1@outlook.com,330-606-3799,www.timsturkeys.com,,,,,,,"3600 Allard rd., Medina, Ohio 44256",Ohio,Medina,3600 Allard rd.,44256,-81.695708,41.1779940,,
on-farm market,"Aug 13th, 2014",default-onfarmmarket-4-3.jpg,700486,Zim's Raspberry Patch,,Susan Zimmerman,dtzimm@frontier.com,740-544-6012,,Susan Gates Zimmerman,,,,,,"17125 State Route 152, Toronto, Ohio 43964",Ohio,Toronto,17125 State Route 152,43964,-80.657942,40.504650,,
on-farm market,"Aug 13th, 2014",default-onfarmmarket-4-3.jpg,700743,Carlton Farm Produce,,Phil Carlton,info@carltonfarmproduce.com,330-274-2387,www.carltonfarmproduce.com,https://www.facebook.com/CarltonFarmProduce,https://www.twitter.com/carltonfarmprod,,,,,"3486 Pioneer Tr., Mantua, Ohio 44255",Ohio,Mantua,3486 Pioneer Tr.,44255,-81.267049,41.292584,,
on-farm market,"Aug 13th, 2014",default-onfarmmarket-4-3.jpg,700777,The Gold Family Farm,,Julie Garner,goldfarm1937@gmail.com,740-517-5012,,https://www.facebook.com/pages/The-Gold-Family-Farm/210127155664647,,,,,,"4799 Fisher Road, Athens, Ohio 45701",Ohio,Athens,4799 Fisher Road,45701,-82.143053,39.268587,,
on-farm market,"Aug 16th, 2017",default-onfarmmarket-4-3.jpg,701424,"Weymouth Farms & Orchard, Winery",,Paul O\'Neill,paulxoneill@gmail.com,2165349600,www.weymouthfarms.com,https://www.facebook.com/weymouthfarms/,,,,,,"2398 Weymouth Road, Hinckley, Ohio 44233",Ohio,Hinckley,2398 Weymouth Road,44233,-81.759425,41.211152,,
on-farm market,"Aug 19th, 2014",default-onfarmmarket-4-3.jpg,700848,White House Fruit  Farm,,White House Fruit Farm,whitehousefruitfarm@gmail.com,330-533-4161,www.whitehousefruitfarm.com,https://www.facebook.com/whitehousefruitfarm,,,,,,"9249 Youngstown Salem Rd, Canfield, Ohio 44406",Ohio,Canfield,9249 Youngstown Salem Rd,44406,-80.806746,40.9841580,,
on-farm market,"Aug 20th, 2014",default-onfarmmarket-4-3.jpg,700850,Lawrence Orchards,,Lawrence Orchards,george@lawrenceorchards.com,740-389-3019,www.lawrenceorchards.com,https://www.facebook.com/LawrenceOrchards?ref=hl,,,,,,"2634 Smeltzer Rd, Marion, Ohio 43302",Ohio,Marion,2634 Smeltzer Rd,43302,-83.136091,40.537152,,
on-farm market,"Aug 20th, 2014",default-onfarmmarket-4-3.jpg,700853,BaaLiss Grass Farm,,Deborah Mattix,dsm203@hotmail.com,419-768-3050,,www.facebook.com/baalissgrass.farm,,,,,,"7285 County Road 183, Fredericktown, Ohio 43019",Ohio,Fredericktown,7285 County Road 183,43019,-82.672361,40.432817,,
on-farm market,"Aug 21st, 2014",default-onfarmmarket-4-3.jpg,700857,Hembree Hollow Farm,,,,,,,,,,,,"14811 Wollett Rd., Nelsonville, Ohio 45764",Ohio,Nelsonville,14811 Wollett Rd.,45764,-82.276488,39.423439,,
on-farm market,"Aug 21st, 2014",default-onfarmmarket-4-3.jpg,700858,Davidson Produce & Cattle Farm Llc,,Rodney Davidson,davidsonpcf@davidsonproduceandcattlefarm.com,740-349-2782,www.davidsonproduceandcattlefarm.com,,,,,,,"3033 Dayton Rd NE, Newark, Ohio 43055",Ohio,Newark,3033 Dayton Rd NE,43055,-82.355769,40.092689,,
on-farm market,"Aug 21st, 2014",default-onfarmmarket-4-3.jpg,700868,Lobdell Family Farm,,Marietta Lobdell,lobdellfamilyfarm@yahoo.com,216-288-0851,,,,,,,,"6179 Newton Falls Rd., Ravenna, Ohio 44266",Ohio,Ravenna,6179 Newton Falls Rd.,44266,-81.170132,41.163216,,
on-farm market,"Aug 22nd, 2014",default-onfarmmarket-4-3.jpg,700886,Louden Family Orchard,,Philip Louden,orchard@ctcn.net,9376534558,,,,,,,,"576 North State Route 560, Urbana, Ohio 43078",Ohio,Urbana,576 North State Route 560,43078,-83.838212,40.119300,,
on-farm market,"Aug 24th, 2014",default-onfarmmarket-4-3.jpg,700910,Brookside Farm,,Alfred Coe,coebere@aol.com,937-372-2531,,Brookside Farm,,,,,,"2626 Hussey Rd., Xenia, Ohio 45385",Ohio,Xenia,2626 Hussey Rd.,45385,-83.942201,39.6834,,
on-farm market,"Aug 24th, 2014",default-onfarmmarket-4-3.jpg,700912,Messuri Family Farm LLC,,Michael Messuri,michael@messurifamilyfarm.com,9376681441,http://www.messurifamilyfarm.com,https://www.facebook.com/pages/Messuri-Family-Farm/262765327140695?ref=hl,https://twitter.com/MessuriFmlyFarm,,,,,"260 Baker Road, Clarksville, Ohio 45113",Ohio,Clarksville,260 Baker Road,45113,-83.940476,39.3764880,,
on-farm market,"Aug 25th, 2014",default-onfarmmarket-4-3.jpg,700922,Turner Farm Inc.,,Turner Farm Inc.,turnerfarm@zoomtown.com,513 561 7400,http://www.turnerfarm.org/,https://www.facebook.com/pages/Turner-Farm/455826481129640,,,,,,"7400 Given Road, Cincinnati , Ohio 45243",Ohio,Cincinnati,7400 Given Road,45243,-84.320358,39.190080,,
on-farm market,"Aug 25th, 2014",default-onfarmmarket-4-3.jpg,700928,Breezy Hill Farm,,Mindy Bartholomae,mindy.breezyhillfarm@gmail.com,2164073822,www.breezyhillfarmohio.com,https://www.facebook.com/pages/Breezy-Hill-Farm-Homeworth-Ohio/184191254939126,,,,,,"23342 Bowman Rd., Homeworth, Ohio 44634",Ohio,Homeworth,23342 Bowman Rd.,44634,-81.061620,40.8431293,,
on-farm market,"Aug 28th, 2014",default-onfarmmarket-4-3.jpg,700677,Malabar Peach Orchard,,,malabaracres@hotmail.com,,ohiopeaches.com,,,,,,,"P.O. Box 7, Jeromesville, Ohio 44840",Ohio,Jeromesville,P.O. Box 7,44840,-82.155647,40.821676,,
on-farm market,"Aug 29th, 2014",default-onfarmmarket-4-3.jpg,700983,Out on  a Limb Farm,,Andrea Gillis,agillis2010@yahoo.com,330-205-6752,,,,,,,,"8913 Mapleton St SE, East Canton, Ohio 44730",Ohio,East Canton,8913 Mapleton St SE,44730,-81.236584,40.751443,,
on-farm market,"Aug 6th, 2020",default-onfarmmarket-4-3.jpg,701546,Arrowhead Orchard LLC,,"Joyce, Angie",info@arrowheadorchard.com,3308622733,https://www.arrowheadorchard.com/,https://www.facebook.com/ArrowheadOrchard/,,,,,,"11724 Lisbon St SE, Paris , Ohio 44669",Ohio,Paris,11724 Lisbon St SE,44669,-81.182497,40.799762,,
on-farm market,"Aug 7th, 2017",default-onfarmmarket-4-3.jpg,701421,Family Roots Farm,,Jennifer Sharpnack,Familyrootsfarm@yahoo.com,330-329-2880,www.familyrootsfarm.com,RodSharpnack.FamilyRootsFarm,,,,,,"2175 W. 130th Street, Hinckley , Ohio 44233",Ohio,Hinckley,2175 W. 130th Street,44233,-81.784668,41.216353,,
on-farm market,"Dec 4th, 2014",default-onfarmmarket-4-3.jpg,701179,4R Angus Farm,,Debbie Rardin,mom3941@yahoo.com,740-398-8621,4RAngusFarm.weebly.com,4R Angus Farm,,,,,,"8259 Keys Road, Mount Vernon, Ohio 43050",Ohio,Mount Vernon,8259 Keys Road,43050,-82.562010,40.3586810,,
on-farm market,"Feb 15th, 2015",default-onfarmmarket-4-3.jpg,700004,Wishwell Farms,,Jason Wish,info@wishwellfarms.com,937-592-2173,wishwellfarms.com,https://www.facebook.com/WishwellFarms,twitter.com/wishwellfarms,,,,www.wishwellfarms.com/blog,"3381 US 68 N, BELLEFONTAINE, Ohio 43311",Ohio,BELLEFONTAINE,3381 US 68 N,43311,-83.745878,40.409166,,
on-farm market,"Feb 21st, 2017",default-onfarmmarket-4-3.jpg,701390,Hilltop Harvest Farm Self Serve Market,,Tammy Brown,hilltopharvestfarm@live.com,4197383991,www.hilltopharvestfarm.com,Hilltop Harvest Farm,,,,,,"16618 SR 33 East, Wapakoneta , Ohio 45895",Ohio,Wapakoneta,16618 SR 33 East,45895,-84.134766,40.555566,,
on-farm market,"Feb 21st, 2018",default-onfarmmarket-4-3.jpg,701443,Double 8 Cattle Company,,Jeremy Freer,jfreer@double8cattle.com,7405078775,www.double8cattle.com,https://www.facebook.com/double8cattle/,,,,,,"11275 Lovers Lane, Mount Vernon, Ohio 43050",Ohio,Mount Vernon,11275 Lovers Lane,43050,-82.531854,40.402862,,
on-farm market,"Jan 16th, 2017",default-onfarmmarket-4-3.jpg,700186,Adams Greenhouse & Produce LLC,,Kenny Adams,kenny@adamsgreenhouse.com,937-416-5533,www.adamsgreenhouse.com,https://www.facebook.com/adamsgreenhouse,,,,,,"6373 W. US RT 36, Covington, Ohio 45318",Ohio,Covington,6373 W. US RT 36,45318,-84.324411,40.127688,,
on-farm market,"Jan 2nd, 2015",default-onfarmmarket-4-3.jpg,700193,Way Farms,,Cameron Way,wayfarms@yahoo.com,740-222-0179,www.way-farms.com,www.facebook.com/wayfarm,,,,,,"13 Denver Road, Waverly, Ohio 45690",Ohio,Waverly,13 Denver Road,45690,-82.982336,39.138281,,
on-farm market,"Jan 5th, 2017",default-onfarmmarket-4-3.jpg,701382,"W Bench Farms, LLC",,Shawn Woods,wbenchfarms@gmail.com,325-721-9968,www.wbenchfarms.com,https://www.facebook.com/W-Bench-Farms-LLC-262282387063/,,,,,,"14950 State Route 45, Lisbon, Ohio 44432",Ohio,Lisbon,14950 State Route 45,44432,-80.698246,40.685548,,
on-farm market,"Jul 16th, 2016",default-onfarmmarket-4-3.jpg,701360,Goodell Family Farm,,Nathan Goodell,maple@goodellfamilyfarm.com,330-322-3725,www.goodellfamilyfarm.com,https://facebook.com/goodellfamilyfarm,,,,,,"10220 Peck Rd, Mantua, Ohio 44255",Ohio,Mantua,10220 Peck Rd,44255,-81.208733,41.2694840,,
on-farm market,"Jul 25th, 2018",default-onfarmmarket-4-3.jpg,701458,The Stem Shire,,Terrie Godfrey,Terrie@stemshire.com,4195541069,Www.stemshire.com,The stemshire,,,,,,"10915 Main Road, Berlin Heights, Ohio 44814",Ohio,Berlin Heights,10915 Main Road,44814,-82.427689,41.3286520,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700045,"Root Down Acres, LLC",,Missy Kroninger,info@rootdownacres.com,937-505-0732,www.RootDownAcres.com,https://www.facebook.com/rootdownacres,https://www.twitter.com/rootdownacres,,,,http://www.rootdownacres.com/farm-blog/,"3336 Columbus Rd., Springfield, Ohio 45503",Ohio,Springfield,3336 Columbus Rd.,45503,-83.748269,39.939077,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700190,Marian Kay Berry Farm,,Marian Buchanan,mkberryfarm@gmail.com,440-822-5257,https://www.mkberryfarm.com,https://www.facebook.com/MarianKayBerryFarm,,,,,,"8876 Congress Rd Lodi, OH 44254, Lodi, Ohio 44254",Ohio,Lodi,"8876 Congress Rd Lodi, OH 44254",44254,-82.054524,41.028575,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700231,Ridgeview Farm,,Sharon Grover,sharon@ridgeviewfarm.com,440-693-4000,www.ridgeviewfarm.com,https://www.facebook.com/pages/Ridgeview-Farm-and-Tours/118515271492395,,,,,,"5488 Kinsman Rd (SR 87), Middlefield, Ohio 44062",Ohio,Middlefield,5488 Kinsman Rd (SR 87),44062,-80.995559,41.458943,,
on-farm market,"Jul 26th, 2014",default-onfarmmarket-4-3.jpg,700384,Voytko Berry Farm,,charles voytko,chuck@voytkofarms.com,440-543-8586,voytkofarms.com,,,,,,,"11391 Franks Rd, Auburn Twp, Ohio 44023",Ohio,Auburn Twp,11391 Franks Rd,44023,-81.231662,41.421487,,
